LP length (km),Laser current (mA),LP power (dBm),OSNR (dB),BER (dB),Failure type,Timestamp,Measurement_ID,SNR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,Class,Position_m,Reflectance,Loss_dB,Temperature_C,Relative_Humidity_pct,Wind_Speed_kmh,Wind_Gusts_kmh,Precipitation_mm,Strain_Provisorio,Strain_Micro,Stress_Pa,Rate_DoubleEnd,Rate_FullCoverage
514,40.101148937603256,-1.989287166634276,24.752350086967382,-267.7289273229394,0.0,2022-06-01 05:33:59,69653,3.268097979426144,0.4343094879481128,0.889196758487873,0.0833002799130937,0.6276216142573396,0.4449942654989091,0.688365812485777,0.3654532067352743,0.4303521349741919,0.5647013625053826,0.406608771918569,1.0,0.3988918204012377,0.4667589520675716,0.5051444456479118,0.8733677239861406,0.7627622369045243,0.546497765261717,0.4230314471057846,0.3949348448212681,0.4594382641991644,0.2542540789681747,0.515829223198708,0.0,0.1875742286728073,0.3739611759746482,0.2613770124060713,0.3500196810945632,0.6567077434823121,0.3868223844429155,0.1052630983062182,1.0,0.07,0.0,0.088,29.4,75.0,18.1,29.9,2.3,90.5,90.0,1314024993,0.99903,0.99587
514,40.10627333990144,-2.0085914761944528,24.74269382017804,-267.1614596938438,0.0,2022-06-01 05:33:59,69653,3.268097979426144,0.4343094879481128,0.889196758487873,0.0833002799130937,0.6276216142573396,0.4449942654989091,0.688365812485777,0.3654532067352743,0.4303521349741919,0.5647013625053826,0.406608771918569,1.0,0.3988918204012377,0.4667589520675716,0.5051444456479118,0.8733677239861406,0.7627622369045243,0.546497765261717,0.4230314471057846,0.3949348448212681,0.4594382641991644,0.2542540789681747,0.515829223198708,0.0,0.1875742286728073,0.3739611759746482,0.2613770124060713,0.3500196810945632,0.6567077434823121,0.3868223844429155,0.1052630983062182,1.0,0.07,0.0,0.088,29.4,75.0,18.1,29.9,2.3,90.5,90.0,1314024993,0.99903,0.99587
514,40.11662917775279,-2.003760105102385,24.745120586845083,-267.3039552355258,0.0,2022-06-01 05:33:59,69653,3.268097979426144,0.4343094879481128,0.889196758487873,0.0833002799130937,0.6276216142573396,0.4449942654989091,0.688365812485777,0.3654532067352743,0.4303521349741919,0.5647013625053826,0.406608771918569,1.0,0.3988918204012377,0.4667589520675716,0.5051444456479118,0.8733677239861406,0.7627622369045243,0.546497765261717,0.4230314471057846,0.3949348448212681,0.4594382641991644,0.2542540789681747,0.515829223198708,0.0,0.1875742286728073,0.3739611759746482,0.2613770124060713,0.3500196810945632,0.6567077434823121,0.3868223844429155,0.1052630983062182,1.0,0.07,0.0,0.088,29.4,75.0,18.1,29.9,2.3,90.5,90.0,1314024993,0.99903,0.99587
514,40.0994165210392,-1.9916935373643376,24.751152245354973,-267.6584660336068,0.0,2022-06-01 05:33:59,69653,3.268097979426144,0.4343094879481128,0.889196758487873,0.0833002799130937,0.6276216142573396,0.4449942654989091,0.688365812485777,0.3654532067352743,0.4303521349741919,0.5647013625053826,0.406608771918569,1.0,0.3988918204012377,0.4667589520675716,0.5051444456479118,0.8733677239861406,0.7627622369045243,0.546497765261717,0.4230314471057846,0.3949348448212681,0.4594382641991644,0.2542540789681747,0.515829223198708,0.0,0.1875742286728073,0.3739611759746482,0.2613770124060713,0.3500196810945632,0.6567077434823121,0.3868223844429155,0.1052630983062182,1.0,0.07,0.0,0.088,29.4,75.0,18.1,29.9,2.3,90.5,90.0,1314024993,0.99903,0.99587
514,40.09097252342075,-2.0027197037998663,24.745642297345253,-267.3345994883746,0.0,2022-06-01 05:33:59,69653,3.268097979426144,0.4343094879481128,0.889196758487873,0.0833002799130937,0.6276216142573396,0.4449942654989091,0.688365812485777,0.3654532067352743,0.4303521349741919,0.5647013625053826,0.406608771918569,1.0,0.3988918204012377,0.4667589520675716,0.5051444456479118,0.8733677239861406,0.7627622369045243,0.546497765261717,0.4230314471057846,0.3949348448212681,0.4594382641991644,0.2542540789681747,0.515829223198708,0.0,0.1875742286728073,0.3739611759746482,0.2613770124060713,0.3500196810945632,0.6567077434823121,0.3868223844429155,0.1052630983062182,1.0,0.07,0.0,0.088,29.4,75.0,18.1,29.9,2.3,90.5,90.0,1314024993,0.99903,0.99587
514,40.105764358284034,-1.998704527541032,24.7476527958596,-267.4527263830152,0.0,2022-06-01 05:33:59,69653,3.268097979426144,0.4343094879481128,0.889196758487873,0.0833002799130937,0.6276216142573396,0.4449942654989091,0.688365812485777,0.3654532067352743,0.4303521349741919,0.5647013625053826,0.406608771918569,1.0,0.3988918204012377,0.4667589520675716,0.5051444456479118,0.8733677239861406,0.7627622369045243,0.546497765261717,0.4230314471057846,0.3949348448212681,0.4594382641991644,0.2542540789681747,0.515829223198708,0.0,0.1875742286728073,0.3739611759746482,0.2613770124060713,0.3500196810945632,0.6567077434823121,0.3868223844429155,0.1052630983062182,1.0,0.07,0.0,0.088,29.4,75.0,18.1,29.9,2.3,90.5,90.0,1314024993,0.99903,0.99587
514,40.11312296248469,-2.005379070314264,24.74430813681095,-267.25624078107563,0.0,2022-06-01 05:33:59,69653,3.268097979426144,0.4343094879481128,0.889196758487873,0.0833002799130937,0.6276216142573396,0.4449942654989091,0.688365812485777,0.3654532067352743,0.4303521349741919,0.5647013625053826,0.406608771918569,1.0,0.3988918204012377,0.4667589520675716,0.5051444456479118,0.8733677239861406,0.7627622369045243,0.546497765261717,0.4230314471057846,0.3949348448212681,0.4594382641991644,0.2542540789681747,0.515829223198708,0.0,0.1875742286728073,0.3739611759746482,0.2613770124060713,0.3500196810945632,0.6567077434823121,0.3868223844429155,0.1052630983062182,1.0,0.07,0.0,0.088,29.4,75.0,18.1,29.9,2.3,90.5,90.0,1314024993,0.99903,0.99587
514,40.10483886049892,-1.9972890301791013,24.74836046499757,-267.4943184087126,0.0,2022-06-01 05:33:59,69653,3.268097979426144,0.4343094879481128,0.889196758487873,0.0833002799130937,0.6276216142573396,0.4449942654989091,0.688365812485777,0.3654532067352743,0.4303521349741919,0.5647013625053826,0.406608771918569,1.0,0.3988918204012377,0.4667589520675716,0.5051444456479118,0.8733677239861406,0.7627622369045243,0.546497765261717,0.4230314471057846,0.3949348448212681,0.4594382641991644,0.2542540789681747,0.515829223198708,0.0,0.1875742286728073,0.3739611759746482,0.2613770124060713,0.3500196810945632,0.6567077434823121,0.3868223844429155,0.1052630983062182,1.0,0.07,0.0,0.088,29.4,75.0,18.1,29.9,2.3,90.5,90.0,1314024993,0.99903,0.99587
514,40.09657744891076,-1.98634266346626,24.75381352286924,-267.8150379724452,0.0,2022-06-01 05:36:32,18122,19.599343512050734,0.6555182211316908,0.6790968935114399,0.6734891002810763,0.6420122135447662,0.5766001666315703,0.6361785826550574,0.6072271102850743,0.5406355193808385,0.5678428536114188,0.555368374792855,0.5387509956694103,0.5312449453564421,0.5453613249956512,0.5992739624438076,0.680802883397575,0.8721301069066649,0.8606032306992727,0.97691267712234,0.9135377469336434,0.9788200897857288,1.0,0.853104810036958,0.720147465887832,0.6832565790477586,0.4455624425868788,0.3518382880284677,0.2759400492570246,0.1584556366333098,0.0739160555316493,0.0,1.0,0.14,0.0,0.088,29.4,75.0,18.1,29.9,2.3,90.5,90.0,1314024993,0.99903,0.99587
514,41.68313944320101,-2.010974820245432,24.74149421810088,-267.09105029499347,1.0,2022-06-01 05:36:32,18122,19.599343512050734,0.6555182211316908,0.6790968935114399,0.6734891002810763,0.6420122135447662,0.5766001666315703,0.6361785826550574,0.6072271102850743,0.5406355193808385,0.5678428536114188,0.555368374792855,0.5387509956694103,0.5312449453564421,0.5453613249956512,0.5992739624438076,0.680802883397575,0.8721301069066649,0.8606032306992727,0.97691267712234,0.9135377469336434,0.9788200897857288,1.0,0.853104810036958,0.720147465887832,0.6832565790477586,0.4455624425868788,0.3518382880284677,0.2759400492570246,0.1584556366333098,0.0739160555316493,0.0,1.0,0.14,0.0,0.088,29.4,75.0,18.1,29.9,2.3,90.5,90.0,1314024993,0.99903,0.99587
514,41.56665909956192,-1.9931880906480224,24.750407445966808,-267.61466401079144,1.0,2022-06-01 05:36:32,18122,19.599343512050734,0.6555182211316908,0.6790968935114399,0.6734891002810763,0.6420122135447662,0.5766001666315703,0.6361785826550574,0.6072271102850743,0.5406355193808385,0.5678428536114188,0.555368374792855,0.5387509956694103,0.5312449453564421,0.5453613249956512,0.5992739624438076,0.680802883397575,0.8721301069066649,0.8606032306992727,0.97691267712234,0.9135377469336434,0.9788200897857288,1.0,0.853104810036958,0.720147465887832,0.6832565790477586,0.4455624425868788,0.3518382880284677,0.2759400492570246,0.1584556366333098,0.0739160555316493,0.0,1.0,0.14,0.0,0.088,29.4,75.0,18.1,29.9,2.3,90.5,90.0,1314024993,0.99903,0.99587
514,40.09340265297259,-2.0093447916760123,24.7423148317284,-267.139213275864,0.0,2022-06-01 05:36:32,18122,19.599343512050734,0.6555182211316908,0.6790968935114399,0.6734891002810763,0.6420122135447662,0.5766001666315703,0.6361785826550574,0.6072271102850743,0.5406355193808385,0.5678428536114188,0.555368374792855,0.5387509956694103,0.5312449453564421,0.5453613249956512,0.5992739624438076,0.680802883397575,0.8721301069066649,0.8606032306992727,0.97691267712234,0.9135377469336434,0.9788200897857288,1.0,0.853104810036958,0.720147465887832,0.6832565790477586,0.4455624425868788,0.3518382880284677,0.2759400492570246,0.1584556366333098,0.0739160555316493,0.0,1.0,0.14,0.0,0.088,29.4,75.0,18.1,29.9,2.3,90.5,90.0,1314024993,0.99903,0.99587
514,41.67156062980327,-1.9968285031039,24.74859057828882,-267.5078443663662,1.0,2022-06-01 05:36:32,18122,19.599343512050734,0.6555182211316908,0.6790968935114399,0.6734891002810763,0.6420122135447662,0.5766001666315703,0.6361785826550574,0.6072271102850743,0.5406355193808385,0.5678428536114188,0.555368374792855,0.5387509956694103,0.5312449453564421,0.5453613249956512,0.5992739624438076,0.680802883397575,0.8721301069066649,0.8606032306992727,0.97691267712234,0.9135377469336434,0.9788200897857288,1.0,0.853104810036958,0.720147465887832,0.6832565790477586,0.4455624425868788,0.3518382880284677,0.2759400492570246,0.1584556366333098,0.0739160555316493,0.0,1.0,0.14,0.0,0.088,29.4,75.0,18.1,29.9,2.3,90.5,90.0,1314024993,0.99903,0.99587
514,41.53511833538233,-2.008934322533645,24.74252135641634,-267.1513359251476,1.0,2022-06-01 05:36:32,18122,19.599343512050734,0.6555182211316908,0.6790968935114399,0.6734891002810763,0.6420122135447662,0.5766001666315703,0.6361785826550574,0.6072271102850743,0.5406355193808385,0.5678428536114188,0.555368374792855,0.5387509956694103,0.5312449453564421,0.5453613249956512,0.5992739624438076,0.680802883397575,0.8721301069066649,0.8606032306992727,0.97691267712234,0.9135377469336434,0.9788200897857288,1.0,0.853104810036958,0.720147465887832,0.6832565790477586,0.4455624425868788,0.3518382880284677,0.2759400492570246,0.1584556366333098,0.0739160555316493,0.0,1.0,0.14,0.0,0.088,29.4,75.0,18.1,29.9,2.3,90.5,90.0,1314024993,0.99903,0.99587
514,41.56681070701448,-1.987576707545896,24.7532005007202,-267.7789633748432,1.0,2022-06-01 05:36:32,18122,19.599343512050734,0.6555182211316908,0.6790968935114399,0.6734891002810763,0.6420122135447662,0.5766001666315703,0.6361785826550574,0.6072271102850743,0.5406355193808385,0.5678428536114188,0.555368374792855,0.5387509956694103,0.5312449453564421,0.5453613249956512,0.5992739624438076,0.680802883397575,0.8721301069066649,0.8606032306992727,0.97691267712234,0.9135377469336434,0.9788200897857288,1.0,0.853104810036958,0.720147465887832,0.6832565790477586,0.4455624425868788,0.3518382880284677,0.2759400492570246,0.1584556366333098,0.0739160555316493,0.0,1.0,0.14,0.0,0.088,29.4,75.0,18.1,29.9,2.3,90.5,90.0,1314024993,0.99903,0.99587
514,41.63200346713609,-2.0063778616926804,24.74380653535913,-267.22678660188745,1.0,2022-06-01 05:36:32,18122,19.599343512050734,0.6555182211316908,0.6790968935114399,0.6734891002810763,0.6420122135447662,0.5766001666315703,0.6361785826550574,0.6072271102850743,0.5406355193808385,0.5678428536114188,0.555368374792855,0.5387509956694103,0.5312449453564421,0.5453613249956512,0.5992739624438076,0.680802883397575,0.8721301069066649,0.8606032306992727,0.97691267712234,0.9135377469336434,0.9788200897857288,1.0,0.853104810036958,0.720147465887832,0.6832565790477586,0.4455624425868788,0.3518382880284677,0.2759400492570246,0.1584556366333098,0.0739160555316493,0.0,1.0,0.14,0.0,0.088,29.4,75.0,18.1,29.9,2.3,90.5,90.0,1314024993,0.99903,0.99587
514,41.699187938845455,-1.989531844123512,24.752228367969188,-267.7217665002351,1.0,2022-06-01 05:36:32,18122,19.599343512050734,0.6555182211316908,0.6790968935114399,0.6734891002810763,0.6420122135447662,0.5766001666315703,0.6361785826550574,0.6072271102850743,0.5406355193808385,0.5678428536114188,0.555368374792855,0.5387509956694103,0.5312449453564421,0.5453613249956512,0.5992739624438076,0.680802883397575,0.8721301069066649,0.8606032306992727,0.97691267712234,0.9135377469336434,0.9788200897857288,1.0,0.853104810036958,0.720147465887832,0.6832565790477586,0.4455624425868788,0.3518382880284677,0.2759400492570246,0.1584556366333098,0.0739160555316493,0.0,1.0,0.14,0.0,0.088,29.4,75.0,18.1,29.9,2.3,90.5,90.0,1314024993,0.99903,0.99587
514,40.099516762476426,-1.9992115856303705,24.747399155030493,-267.4378207195849,0.0,2022-06-01 05:36:32,18122,19.599343512050734,0.6555182211316908,0.6790968935114399,0.6734891002810763,0.6420122135447662,0.5766001666315703,0.6361785826550574,0.6072271102850743,0.5406355193808385,0.5678428536114188,0.555368374792855,0.5387509956694103,0.5312449453564421,0.5453613249956512,0.5992739624438076,0.680802883397575,0.8721301069066649,0.8606032306992727,0.97691267712234,0.9135377469336434,0.9788200897857288,1.0,0.853104810036958,0.720147465887832,0.6832565790477586,0.4455624425868788,0.3518382880284677,0.2759400492570246,0.1584556366333098,0.0739160555316493,0.0,1.0,0.14,0.0,0.088,29.4,75.0,18.1,29.9,2.3,90.5,90.0,1314024993,0.99903,0.99587
514,41.58238873120152,-2.006483284674622,24.74375357435683,-267.22367691376013,1.0,2022-06-01 05:36:32,18122,19.599343512050734,0.6555182211316908,0.6790968935114399,0.6734891002810763,0.6420122135447662,0.5766001666315703,0.6361785826550574,0.6072271102850743,0.5406355193808385,0.5678428536114188,0.555368374792855,0.5387509956694103,0.5312449453564421,0.5453613249956512,0.5992739624438076,0.680802883397575,0.8721301069066649,0.8606032306992727,0.97691267712234,0.9135377469336434,0.9788200897857288,1.0,0.853104810036958,0.720147465887832,0.6832565790477586,0.4455624425868788,0.3518382880284677,0.2759400492570246,0.1584556366333098,0.0739160555316493,0.0,1.0,0.14,0.0,0.088,29.4,75.0,18.1,29.9,2.3,90.5,90.0,1314024993,0.99903,0.99587
514,41.58089274771107,-1.997641840501354,24.74818413362652,-267.4839542095791,1.0,2022-06-01 05:36:32,18122,19.599343512050734,0.6555182211316908,0.6790968935114399,0.6734891002810763,0.6420122135447662,0.5766001666315703,0.6361785826550574,0.6072271102850743,0.5406355193808385,0.5678428536114188,0.555368374792855,0.5387509956694103,0.5312449453564421,0.5453613249956512,0.5992739624438076,0.680802883397575,0.8721301069066649,0.8606032306992727,0.97691267712234,0.9135377469336434,0.9788200897857288,1.0,0.853104810036958,0.720147465887832,0.6832565790477586,0.4455624425868788,0.3518382880284677,0.2759400492570246,0.1584556366333098,0.0739160555316493,0.0,1.0,0.14,0.0,0.088,29.4,75.0,18.1,29.9,2.3,90.5,90.0,1314024993,0.99903,0.99587
514,40.08721068096849,-2.0043171856992883,24.744841110349416,-267.28754083528,0.0,2022-06-01 05:36:32,18122,19.599343512050734,0.6555182211316908,0.6790968935114399,0.6734891002810763,0.6420122135447662,0.5766001666315703,0.6361785826550574,0.6072271102850743,0.5406355193808385,0.5678428536114188,0.555368374792855,0.5387509956694103,0.5312449453564421,0.5453613249956512,0.5992739624438076,0.680802883397575,0.8721301069066649,0.8606032306992727,0.97691267712234,0.9135377469336434,0.9788200897857288,1.0,0.853104810036958,0.720147465887832,0.6832565790477586,0.4455624425868788,0.3518382880284677,0.2759400492570246,0.1584556366333098,0.0739160555316493,0.0,1.0,0.14,0.0,0.088,29.4,75.0,18.1,29.9,2.3,90.5,90.0,1314024993,0.99903,0.99587
514,40.097289731718526,-1.994486034554135,24.74976010255681,-267.57659947370894,0.0,2022-06-01 05:36:32,18122,19.599343512050734,0.6555182211316908,0.6790968935114399,0.6734891002810763,0.6420122135447662,0.5766001666315703,0.6361785826550574,0.6072271102850743,0.5406355193808385,0.5678428536114188,0.555368374792855,0.5387509956694103,0.5312449453564421,0.5453613249956512,0.5992739624438076,0.680802883397575,0.8721301069066649,0.8606032306992727,0.97691267712234,0.9135377469336434,0.9788200897857288,1.0,0.853104810036958,0.720147465887832,0.6832565790477586,0.4455624425868788,0.3518382880284677,0.2759400492570246,0.1584556366333098,0.0739160555316493,0.0,1.0,0.14,0.0,0.088,29.4,75.0,18.1,29.9,2.3,90.5,90.0,1314024993,0.99903,0.99587
514,40.10565916492801,-2.0028043286995985,24.74559987369988,-267.3321074701737,0.0,2022-06-01 05:36:32,18122,19.599343512050734,0.6555182211316908,0.6790968935114399,0.6734891002810763,0.6420122135447662,0.5766001666315703,0.6361785826550574,0.6072271102850743,0.5406355193808385,0.5678428536114188,0.555368374792855,0.5387509956694103,0.5312449453564421,0.5453613249956512,0.5992739624438076,0.680802883397575,0.8721301069066649,0.8606032306992727,0.97691267712234,0.9135377469336434,0.9788200897857288,1.0,0.853104810036958,0.720147465887832,0.6832565790477586,0.4455624425868788,0.3518382880284677,0.2759400492570246,0.1584556366333098,0.0739160555316493,0.0,1.0,0.14,0.0,0.088,29.4,75.0,18.1,29.9,2.3,90.5,90.0,1314024993,0.99903,0.99587
514,40.107605523415785,-2.0082393942005057,24.7428708947561,-267.1718545362149,0.0,2022-06-01 05:36:32,18122,19.599343512050734,0.6555182211316908,0.6790968935114399,0.6734891002810763,0.6420122135447662,0.5766001666315703,0.6361785826550574,0.6072271102850743,0.5406355193808385,0.5678428536114188,0.555368374792855,0.5387509956694103,0.5312449453564421,0.5453613249956512,0.5992739624438076,0.680802883397575,0.8721301069066649,0.8606032306992727,0.97691267712234,0.9135377469336434,0.9788200897857288,1.0,0.853104810036958,0.720147465887832,0.6832565790477586,0.4455624425868788,0.3518382880284677,0.2759400492570246,0.1584556366333098,0.0739160555316493,0.0,1.0,0.14,0.0,0.088,29.4,75.0,18.1,29.9,2.3,90.5,90.0,1314024993,0.99903,0.99587
514,40.1160535442393,-1.9951413819845367,24.749433066560865,-267.5573715203559,0.0,2022-06-01 05:36:32,18122,19.599343512050734,0.6555182211316908,0.6790968935114399,0.6734891002810763,0.6420122135447662,0.5766001666315703,0.6361785826550574,0.6072271102850743,0.5406355193808385,0.5678428536114188,0.555368374792855,0.5387509956694103,0.5312449453564421,0.5453613249956512,0.5992739624438076,0.680802883397575,0.8721301069066649,0.8606032306992727,0.97691267712234,0.9135377469336434,0.9788200897857288,1.0,0.853104810036958,0.720147465887832,0.6832565790477586,0.4455624425868788,0.3518382880284677,0.2759400492570246,0.1584556366333098,0.0739160555316493,0.0,1.0,0.14,0.0,0.088,29.4,75.0,18.1,29.9,2.3,90.5,90.0,1314024993,0.99903,0.99587
